Reporting Area,MMWR Year,MMWR Week,"Chlamydia trachomatis infection, Current week","Chlamydia trachomatis infection, Current week, flag","Chlamydia trachomatis infection, Previous 52 weeks Med","Chlamydia trachomatis infection, Previous 52 weeks Med, flag","Chlamydia trachomatis infection, Previous 52 weeks Max","Chlamydia trachomatis infection, Previous 52 weeks Max, flag","Chlamydia trachomatis infection, Cum 2015","Chlamydia trachomatis infection, Cum 2015, flag","Chlamydia trachomatis infection, Cum 2014","Chlamydia trachomatis infection, Cum 2014, flag","Coccidioidomycosis, Current week","Coccidioidomycosis, Current week, flag","Coccidioidomycosis, Previous 52 weeks Med","Coccidioidomycosis, Previous 52 weeks Med, flag","Coccidioidomycosis, Previous 52 weeks Max","Coccidioidomycosis, Previous 52 weeks Max, flag","Coccidioidomycosis, Cum 2015","Coccidioidomycosis, Cum 2015, flag","Coccidioidomycosis, Cum 2014","Coccidioidomycosis, Cum 2014, flag",Location 1,Location 2
FLORIDA,2015,7,1065,,1627,,1968,,9985,,10402,,,N,0,,0,,,N,,N,"FLORIDA
(28.932043, -81.928958)",
NEW MEXICO,2015,12,88,,225,,367,,3002,,2665,,,-,0,,3,,,-,4,,"NEW MEXICO
(34.520881, -106.240578)",
VERMONT,2015,4,2,,34,,69,,37,,150,,,N,0,,0,,,N,,N,"VERMONT
(43.625384, -72.517637)",
NEW YORK CITY,2015,3,482,,1189,,1274,,2966,,3199,,,N,0,,0,,,N,,N,"NEW YORK CITY
(40.714268, -74.005969)",
ALASKA,2015,3,26,,106,,145,,226,,350,,,N,0,,0,,,N,,N,"ALASKA
(64.845078, -147.72206)",
MISSISSIPPI,2015,5,182,,378,,978,,478,,3549,,,N,0,,0,,,N,,N,"MISSISSIPPI
(32.745513, -89.538027)",
MINNESOTA,2015,9,11,,383,,430,,1562,,3329,,,-,1,,6,,,-,10,,"MINNESOTA
(46.355649, -94.7942)",
RHODE ISLAND,2015,5,39,,82,,243,,507,,267,,,-,0,,1,,,-,,-,"RHODE ISLAND
(41.708281, -71.522466)",
IDAHO,2015,15,,-,102,,135,,1432,,1476,,,N,0,,0,,,N,,N,"IDAHO
(43.682632, -114.363727)",
ILLINOIS,2015,3,49,,1047,,1231,,778,,2953,,,N,0,,0,,,N,,N,"ILLINOIS
(40.485012, -88.997709)",
OREGON,2015,2,249,,304,,395,,560,,525,,,-,0,,1,,,-,,-,"OREGON
(44.56745, -120.155029)",
CONNECTICUT,2015,5,,-,240,,396,,,-,1267,,,N,0,,0,,,N,,N,"CONNECTICUT
(41.562661, -72.64984)",
MAINE,2015,11,,-,73,,110,,535,,778,,,N,0,,0,,,N,,N,"MAINE
(45.254229, -68.985026)",
NEBRASKA,2015,9,,-,144,,250,,1124,,1318,,,-,0,,1,,1,,1,,"NEBRASKA
(41.641044, -99.365719)",
ARKANSAS,2015,2,309,,612,,843,,487,,723,,,N,0,,0,,,N,,N,"ARKANSAS
(34.74865, -92.27449)",
NORTH CAROLINA,2015,8,1344,,899,,2545,,13237,,7798,,,N,0,,0,,,N,,N,"NORTH CAROLINA
(35.46622, -79.15925)",
VERMONT,2015,13,,-,35,,63,,345,,502,,,N,0,,0,,,N,,N,"VERMONT
(43.625384, -72.517637)",
KANSAS,2015,9,38,,210,,351,,1930,,1888,,,N,0,,0,,,N,,N,"KANSAS
(38.347743, -98.200778)",
ALASKA,2015,10,11,,107,,142,,961,,1228,,,N,0,,0,,,N,,N,"ALASKA
(64.845078, -147.72206)",
ARIZONA,2015,11,478,,598,,873,,4687,,6594,,99,,91,,177,,1031,,1536,,"ARIZONA
(34.865974, -111.763807)",
NEW JERSEY,2015,6,234,,588,,690,,2963,,3368,,,N,0,,0,,,N,,N,"NEW JERSEY
(40.130571, -74.273688)",
INDIANA,2015,6,254,,545,,921,,2768,,2947,,,N,0,,0,,,N,,N,"INDIANA
(39.766913, -86.149956)",
TENNESSEE,2015,4,330,,577,,871,,1968,,2119,,,N,0,,0,,,N,,N,"TENNESSEE
(35.680941, -85.774487)",
NEVADA,2015,7,2,,183,,334,,231,,2848,,,-,1,,4,,4,,10,,"NEVADA
(39.493242, -117.071839)",
ARKANSAS,2015,5,314,,605,,843,,1602,,2308,,,N,0,,0,,,N,,N,"ARKANSAS
(34.74865, -92.27449)",
ALASKA,2015,9,20,,106,,142,,854,,1129,,,N,0,,0,,,N,,N,"ALASKA
(64.845078, -147.72206)",
CONNECTICUT,2015,8,,-,242,,396,,1324,,2168,,,N,0,,0,,,N,,N,"CONNECTICUT
(41.562661, -72.64984)",
NORTH DAKOTA,2015,11,18,,62,,86,,560,,739,,,N,0,,1,,,N,,N,"NORTH DAKOTA
(47.475319, -100.118428)",
PUERTO RICO,2015,14,,-,66,,317,,788,,1524,,,N,0,,0,,,N,,N,"PUERTO RICO
(18.248289, -66.49989)",
ILLINOIS,2015,12,48,,1225,,1390,,8213,,14442,,,N,0,,0,,,N,,N,"ILLINOIS
(40.485012, -88.997709)",
GUAM,2015,11,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"GUAM
(13.480999, 144.731498)",
NEW YORK CITY,2015,2,378,,1183,,1275,,1530,,1932,,,N,0,,0,,,N,,N,"NEW YORK CITY
(40.714268, -74.005969)",
HAWAII,2015,12,,-,116,,152,,688,,1479,,,N,0,,0,,,N,,N,"HAWAII
(21.304852, -157.857748)",
UTAH,2015,5,24,,159,,191,,701,,820,,,-,0,,2,,,-,7,,"UTAH
(39.360701, -111.587128)",
CONNECTICUT,2015,13,20,,242,,399,,2596,,3484,,,N,0,,0,,,N,,N,"CONNECTICUT
(41.562661, -72.64984)",
SOUTH CAROLINA,2015,6,695,,535,,857,,3258,,3379,,,N,0,,0,,,N,,N,"SOUTH CAROLINA
(33.998822, -81.045366)",
OKLAHOMA,2015,1,32,,286,,344,,32,,221,,,N,0,,0,,,N,,N,"OKLAHOMA
(35.472031, -97.521068)",
WISCONSIN,2015,11,,-,441,,539,,4456,,4909,,,-,0,,1,,,-,2,,"WISCONSIN
(44.393191, -89.816366)",
GEORGIA,2015,12,429,,993,,1175,,9029,,10492,,,N,0,,0,,,N,,N,"GEORGIA
(32.839683, -83.627579)",
GEORGIA,2015,5,524,,1000,,1175,,4263,,3490,,,N,0,,0,,,N,,N,"GEORGIA
(32.839683, -83.627579)",
ALASKA,2015,6,62,,106,,145,,572,,742,,,N,0,,0,,,N,,N,"ALASKA
(64.845078, -147.72206)",
WASHINGTON,2015,8,442,,492,,595,,2835,,4068,,,-,0,,0,,,-,,-,"WASHINGTON
(47.522288, -120.470028)",
MASSACHUSETTS,2015,13,1,,399,,536,,4593,,5094,,,-,0,,0,,,-,,-,"MASSACHUSETTS
(42.276874, -72.082687)",
LOUISIANA,2015,9,85,,458,,1062,,887,,3820,,,-,0,,1,,,-,,-,"LOUISIANA
(31.312663, -92.445678)",
NEW MEXICO,2015,14,79,,221,,370,,3270,,3152,,,-,1,,3,,2,,6,,"NEW MEXICO
(34.520881, -106.240578)",
ARKANSAS,2015,12,279,,311,,505,,3630,,3477,,,N,0,,0,,,N,,N,"ARKANSAS
(34.74865, -92.27449)",
ALASKA,2015,4,50,,106,,145,,343,,486,,,N,0,,0,,,N,,N,"ALASKA
(64.845078, -147.72206)",
UTAH,2015,8,65,,158,,211,,1201,,1291,,,-,0,,2,,,-,10,,"UTAH
(39.360701, -111.587128)",
WYOMING,2015,1,,-,33,,64,,,-,23,,,-,0,,1,,,-,,-,"WYOMING
(43.235541, -108.109827)",
INDIANA,2015,2,128,,546,,921,,560,,670,,,N,0,,0,,,N,,N,"INDIANA
(39.766913, -86.149956)",
DELAWARE,2015,2,62,,75,,166,,95,,80,,,-,0,,0,,,-,,-,"DELAWARE
(39.008834, -75.577736)",
OKLAHOMA,2015,4,57,,280,,337,,660,,1177,,,N,0,,0,,,N,,N,"OKLAHOMA
(35.472031, -97.521068)",
MONTANA,2015,9,1,,83,,127,,661,,678,,,-,0,,2,,1,,1,,"MONTANA
(47.066528, -109.424416)",
NEW JERSEY,2015,15,236,,588,,690,,8157,,8638,,,N,0,,0,,,N,,N,"NEW JERSEY
(40.130571, -74.273688)",
COLORADO,2015,15,174,,412,,747,,6431,,5642,,,N,0,,0,,,N,,N,"COLORADO
(38.843843, -106.133609)",
MICHIGAN,2015,4,397,,855,,1214,,2516,,2958,,,-,0,,2,,,-,4,,"MICHIGAN
(44.661322, -84.714386)",
CALIFORNIA,2015,1,390,,3256,,4120,,390,,3241,,9,,44,,81,,9,,49,,"CALIFORNIA
(37.638642, -120.999996)",
MINNESOTA,2015,15,3,,383,,430,,3902,,5591,,,-,1,,6,,,-,18,,"MINNESOTA
(46.355649, -94.7942)",
NORTH CAROLINA,2015,9,1373,,914,,2545,,14726,,8687,,,N,0,,0,,,N,,N,"NORTH CAROLINA
(35.46622, -79.15925)",
NEW JERSEY,2015,1,221,,590,,694,,221,,370,,,N,0,,0,,,N,,N,"NEW JERSEY
(40.130571, -74.273688)",
WEST VIRGINIA,2015,5,38,,89,,140,,225,,396,,,N,0,,0,,,N,,N,"WEST VIRGINIA
(38.665511, -80.712638)",
PUERTO RICO,2015,7,65,,79,,317,,317,,521,,,N,0,,0,,,N,,N,"PUERTO RICO
(18.248289, -66.49989)",
OHIO,2015,11,315,,1070,,1249,,10161,,11061,,,-,0,,2,,2,,2,,"OHIO
(40.060212, -82.404257)",
NEW YORK CITY,2015,14,612,,1184,,1372,,16014,,15888,,,N,0,,0,,,N,,N,"NEW YORK CITY
(40.714268, -74.005969)",
MISSISSIPPI,2015,10,94,,346,,810,,1155,,7288,,,N,0,,0,,,N,,N,"MISSISSIPPI
(32.745513, -89.538027)",
MARYLAND,2015,4,207,,505,,858,,798,,1229,,,-,0,,2,,,-,,-,"MARYLAND
(39.290583, -76.60926)",
MISSOURI,2015,14,170,,549,,631,,7113,,7181,,,-,0,,1,,1,,5,,"MISSOURI
(38.635791, -92.566299)",
OREGON,2015,8,315,,306,,401,,2606,,2279,,,-,0,,1,,1,,,-,"OREGON
(44.56745, -120.155029)",
WEST VIRGINIA,2015,6,,-,88,,140,,225,,510,,,N,0,,0,,,N,,N,"WEST VIRGINIA
(38.665511, -80.712638)",
NEVADA,2015,8,,-,181,,334,,231,,3121,,1,,1,,4,,8,,13,,"NEVADA
(39.493242, -117.071839)",
PENNSYLVANIA,2015,5,1034,,952,,1354,,4884,,4737,,,-,0,,0,,,-,,-,"PENNSYLVANIA
(40.793734, -77.860697)",
SOUTH CAROLINA,2015,8,471,,535,,857,,4123,,4089,,,N,0,,0,,,N,,N,"SOUTH CAROLINA
(33.998822, -81.045366)",
TENNESSEE,2015,8,276,,574,,871,,4097,,4646,,,N,0,,0,,,N,,N,"TENNESSEE
(35.680941, -85.774487)",
UTAH,2015,13,85,,156,,200,,1970,,2127,,,-,0,,3,,3,,13,,"UTAH
(39.360701, -111.587128)",
LOUISIANA,2015,4,7,,461,,1062,,399,,1238,,,-,0,,1,,,-,,-,"LOUISIANA
(31.312663, -92.445678)",
MINNESOTA,2015,2,,-,377,,437,,,-,703,,,-,1,,6,,,-,,-,"MINNESOTA
(46.355649, -94.7942)",
NEW YORK,2015,12,743,,752,,1159,,8485,,7327,,,N,0,,0,,,N,,N,"NEW YORK
(42.827004, -75.543966)",
MICHIGAN,2015,13,461,,880,,1221,,10684,,10428,,,-,0,,2,,4,,12,,"MICHIGAN
(44.661322, -84.714386)",
MASSACHUSETTS,2015,6,,-,419,,536,,,-,2238,,,-,0,,0,,,-,,-,"MASSACHUSETTS
(42.276874, -72.082687)",
NEW YORK CITY,2015,1,,-,1190,,1280,,,-,695,,,N,0,,0,,,N,,N,"NEW YORK CITY
(40.714268, -74.005969)",
WASHINGTON,2015,14,394,,466,,595,,5317,,7066,,,-,0,,0,,,-,,-,"WASHINGTON
(47.522288, -120.470028)",
GEORGIA,2015,7,,-,1000,,1175,,5362,,5155,,,N,0,,0,,,N,,N,"GEORGIA
(32.839683, -83.627579)",
COLORADO,2015,4,465,,400,,749,,1618,,1564,,,N,0,,0,,,N,,N,"COLORADO
(38.843843, -106.133609)",
IDAHO,2015,10,113,,101,,135,,997,,990,,,N,0,,0,,,N,,N,"IDAHO
(43.682632, -114.363727)",
NEW HAMPSHIRE,2015,14,,-,28,,74,,72,,660,,,-,0,,2,,,-,,-,"NEW HAMPSHIRE
(43.655953, -71.500357)",
TENNESSEE,2015,7,59,,569,,871,,2386,,3993,,,N,0,,0,,,N,,N,"TENNESSEE
(35.680941, -85.774487)",
ARKANSAS,2015,14,278,,311,,505,,4180,,3974,,,N,0,,0,,,N,,N,"ARKANSAS
(34.74865, -92.27449)",
MICHIGAN,2015,7,,-,852,,1214,,4310,,5681,,,-,0,,2,,1,,7,,"MICHIGAN
(44.661322, -84.714386)",
PUERTO RICO,2015,15,,-,66,,317,,788,,1689,,,N,0,,0,,,N,,N,"PUERTO RICO
(18.248289, -66.49989)",
MONTANA,2015,13,58,,80,,127,,1062,,1026,,,-,0,,2,,2,,1,,"MONTANA
(47.066528, -109.424416)",
NEW YORK CITY,2015,7,451,,1191,,1353,,7540,,7546,,,N,0,,0,,,N,,N,"NEW YORK CITY
(40.714268, -74.005969)",
PENNSYLVANIA,2015,4,918,,952,,1306,,3786,,3661,,,-,0,,0,,,-,,-,"PENNSYLVANIA
(40.793734, -77.860697)",
MISSISSIPPI,2015,13,311,,306,,810,,1928,,9553,,,N,0,,0,,,N,,N,"MISSISSIPPI
(32.745513, -89.538027)",
NEVADA,2015,15,23,,177,,257,,1988,,4642,,,-,1,,5,,15,,26,,"NEVADA
(39.493242, -117.071839)",
WEST VIRGINIA,2015,3,46,,89,,140,,141,,230,,,N,0,,0,,,N,,N,"WEST VIRGINIA
(38.665511, -80.712638)",
KENTUCKY,2015,5,394,,325,,607,,1082,,1250,,,N,0,,0,,,N,,N,"KENTUCKY
(37.645973, -84.774968)",
WEST VIRGINIA,2015,7,77,,87,,140,,378,,604,,,N,0,,0,,,N,,N,"WEST VIRGINIA
(38.665511, -80.712638)",
NORTH DAKOTA,2015,15,,-,62,,86,,735,,1002,,,N,0,,1,,,N,,N,"NORTH DAKOTA
(47.475319, -100.118428)",
MASSACHUSETTS,2015,12,,-,404,,536,,4178,,4675,,,-,0,,0,,,-,,-,"MASSACHUSETTS
(42.276874, -72.082687)",
SOUTH CAROLINA,2015,14,564,,528,,857,,7341,,7483,,,N,0,,0,,,N,,N,"SOUTH CAROLINA
(33.998822, -81.045366)",
NEW YORK,2015,14,704,,751,,1163,,9990,,9015,,,N,0,,0,,,N,,N,"NEW YORK
(42.827004, -75.543966)",
KENTUCKY,2015,10,291,,325,,607,,2582,,2966,,,N,0,,0,,,N,,N,"KENTUCKY
(37.645973, -84.774968)",
TEXAS,2015,9,1290,,2542,,3080,,22181,,21657,,,N,0,,0,,,N,,N,"TEXAS
(31.82724, -99.426768)",
MINNESOTA,2015,6,,-,386,,438,,,-,2256,,,-,1,,6,,,-,5,,"MINNESOTA
(46.355649, -94.7942)",
NEW MEXICO,2015,13,80,,222,,368,,3171,,2901,,,-,0,,3,,,-,4,,"NEW MEXICO
(34.520881, -106.240578)",
GUAM,2015,2,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"GUAM
(13.480999, 144.731498)",
MARYLAND,2015,8,224,,508,,862,,2249,,2728,,,-,0,,2,,,-,1,,"MARYLAND
(39.290583, -76.60926)",
IDAHO,2015,8,92,,101,,135,,796,,808,,,N,0,,0,,,N,,N,"IDAHO
(43.682632, -114.363727)",
INDIANA,2015,12,358,,544,,921,,6109,,6434,,,N,0,,0,,,N,,N,"INDIANA
(39.766913, -86.149956)",
PUERTO RICO,2015,5,,-,79,,317,,,-,295,,,N,0,,0,,,N,,N,"PUERTO RICO
(18.248289, -66.49989)",
MASSACHUSETTS,2015,9,,-,432,,536,,,-,3313,,,-,0,,0,,,-,,-,"MASSACHUSETTS
(42.276874, -72.082687)",
MARYLAND,2015,11,,-,494,,862,,2249,,4324,,,-,0,,2,,,-,1,,"MARYLAND
(39.290583, -76.60926)",
NEW HAMPSHIRE,2015,10,,-,35,,74,,65,,435,,,-,0,,2,,,-,,-,"NEW HAMPSHIRE
(43.655953, -71.500357)",
MISSOURI,2015,4,154,,543,,634,,1787,,1897,,,-,0,,1,,,-,2,,"MISSOURI
(38.635791, -92.566299)",
CALIFORNIA,2015,2,288,,3242,,4124,,2378,,6558,,16,,43,,81,,26,,88,,"CALIFORNIA
(37.638642, -120.999996)",
RHODE ISLAND,2015,10,49,,83,,243,,920,,701,,,-,0,,1,,,-,,-,"RHODE ISLAND
(41.708281, -71.522466)",
MARYLAND,2015,15,551,,512,,934,,5516,,5852,,1,,0,,2,,1,,1,,"MARYLAND
(39.290583, -76.60926)",
KANSAS,2015,8,57,,210,,351,,1750,,1666,,,N,0,,0,,,N,,N,"KANSAS
(38.347743, -98.200778)",
DELAWARE,2015,5,80,,79,,166,,330,,225,,,-,0,,0,,,-,,-,"DELAWARE
(39.008834, -75.577736)",
GEORGIA,2015,11,493,,995,,1175,,8106,,9379,,,N,0,,0,,,N,,N,"GEORGIA
(32.839683, -83.627579)",
IDAHO,2015,3,88,,102,,135,,280,,267,,,N,0,,0,,,N,,N,"IDAHO
(43.682632, -114.363727)",
MONTANA,2015,1,52,,80,,125,,52,,52,,,-,0,,2,,,-,,-,"MONTANA
(47.066528, -109.424416)",
MISSISSIPPI,2015,2,,-,408,,978,,,-,1732,,,N,0,,0,,,N,,N,"MISSISSIPPI
(32.745513, -89.538027)",
MAINE,2015,4,53,,76,,109,,306,,271,,,N,0,,0,,,N,,N,"MAINE
(45.254229, -68.985026)",
MAINE,2015,6,,-,74,,109,,306,,408,,,N,0,,0,,,N,,N,"MAINE
(45.254229, -68.985026)",
MASSACHUSETTS,2015,7,,-,424,,536,,,-,2558,,,-,0,,0,,,-,,-,"MASSACHUSETTS
(42.276874, -72.082687)",
MARYLAND,2015,9,,-,494,,862,,2249,,3427,,,-,0,,2,,,-,1,,"MARYLAND
(39.290583, -76.60926)",
WISCONSIN,2015,9,248,,443,,530,,4101,,3984,,,-,0,,1,,,-,2,,"WISCONSIN
(44.393191, -89.816366)",
SOUTH CAROLINA,2015,10,760,,526,,857,,5212,,5209,,,N,0,,0,,,N,,N,"SOUTH CAROLINA
(33.998822, -81.045366)",
CONNECTICUT,2015,2,,-,247,,396,,,-,488,,,N,0,,0,,,N,,N,"CONNECTICUT
(41.562661, -72.64984)",
CALIFORNIA,2015,15,910,,3390,,3962,,48771,,30594,,1,,35,,57,,317,,698,,"CALIFORNIA
(37.638642, -120.999996)",
FLORIDA,2015,5,1040,,1616,,1960,,6479,,7006,,,N,0,,0,,,N,,N,"FLORIDA
(28.932043, -81.928958)",
ARIZONA,2015,14,,-,595,,873,,5343,,8275,,60,,91,,177,,1268,,1931,,"ARIZONA
(34.865974, -111.763807)",
WYOMING,2015,2,,-,33,,65,,,-,63,,,-,0,,1,,,-,,-,"WYOMING
(43.235541, -108.109827)",
MICHIGAN,2015,5,452,,855,,1214,,3348,,3801,,,-,0,,2,,,-,5,,"MICHIGAN
(44.661322, -84.714386)",
INDIANA,2015,14,238,,540,,921,,7090,,7605,,,N,0,,0,,,N,,N,"INDIANA
(39.766913, -86.149956)",
VIRGINIA,2015,5,635,,695,,1267,,3358,,1782,,,N,0,,0,,,N,,N,"VIRGINIA
(37.542681, -78.457889)",
MISSISSIPPI,2015,3,97,,400,,978,,126,,2263,,,N,0,,0,,,N,,N,"MISSISSIPPI
(32.745513, -89.538027)",
DELAWARE,2015,12,118,,80,,166,,957,,886,,,-,0,,0,,,-,,-,"DELAWARE
(39.008834, -75.577736)",
SOUTH DAKOTA,2015,3,31,,79,,100,,143,,235,,,N,0,,0,,,N,,N,"SOUTH DAKOTA
(44.35313, -100.373529)",
NORTH CAROLINA,2015,12,1098,,931,,2545,,18745,,12604,,,N,0,,0,,,N,,N,"NORTH CAROLINA
(35.46622, -79.15925)",
DELAWARE,2015,6,80,,81,,166,,410,,279,,,-,0,,0,,,-,,-,"DELAWARE
(39.008834, -75.577736)",
WASHINGTON,2015,5,448,,354,,453,,1615,,1741,,,-,0,,0,,,-,,-,"WASHINGTON
(47.522288, -120.470028)",
MASSACHUSETTS,2015,8,,-,428,,536,,,-,2947,,,-,0,,0,,,-,,-,"MASSACHUSETTS
(42.276874, -72.082687)",
RHODE ISLAND,2015,7,96,,82,,243,,709,,406,,,-,0,,1,,,-,,-,"RHODE ISLAND
(41.708281, -71.522466)",
TENNESSEE,2015,15,204,,583,,871,,7450,,8837,,,N,0,,0,,,N,,N,"TENNESSEE
(35.680941, -85.774487)",
OKLAHOMA,2015,11,59,,284,,348,,2219,,3380,,,N,0,,0,,,N,,N,"OKLAHOMA
(35.472031, -97.521068)",
FLORIDA,2015,3,986,,1613,,1952,,3052,,3835,,,N,0,,0,,,N,,N,"FLORIDA
(28.932043, -81.928958)",
NEVADA,2015,14,46,,175,,255,,1838,,4475,,,-,1,,5,,15,,25,,"NEVADA
(39.493242, -117.071839)",
ALABAMA,2015,9,,-,510,,734,,4272,,4408,,,N,0,,0,,,N,,N,"ALABAMA
(32.840572, -86.631857)",
VERMONT,2015,15,5,,36,,63,,433,,548,,,N,0,,0,,,N,,N,"VERMONT
(43.625384, -72.517637)",
KANSAS,2015,7,73,,211,,351,,1540,,1445,,,N,0,,0,,,N,,N,"KANSAS
(38.347743, -98.200778)",
PUERTO RICO,2015,2,,-,81,,317,,,-,50,,,N,0,,0,,,N,,N,"PUERTO RICO
(18.248289, -66.49989)",
IOWA,2015,13,50,,223,,259,,2655,,2982,,,N,0,,0,,,N,,N,"IOWA
(42.469401, -93.816487)",
PUERTO RICO,2015,13,,-,66,,317,,709,,1430,,,N,0,,0,,,N,,N,"PUERTO RICO
(18.248289, -66.49989)",
VERMONT,2015,7,10,,35,,63,,144,,276,,,N,0,,0,,,N,,N,"VERMONT
(43.625384, -72.517637)",
VERMONT,2015,14,4,,36,,63,,400,,517,,,N,0,,0,,,N,,N,"VERMONT
(43.625384, -72.517637)",
KANSAS,2015,1,164,,210,,259,,164,,148,,,N,0,,0,,,N,,N,"KANSAS
(38.347743, -98.200778)",
DELAWARE,2015,13,80,,80,,166,,1037,,980,,,-,0,,0,,,-,,-,"DELAWARE
(39.008834, -75.577736)",
MICHIGAN,2015,14,471,,890,,1221,,11542,,11231,,,-,0,,2,,5,,12,,"MICHIGAN
(44.661322, -84.714386)",
NEW HAMPSHIRE,2015,2,,-,45,,74,,,-,73,,,-,0,,2,,,-,,-,"NEW HAMPSHIRE
(43.655953, -71.500357)",
NEW YORK CITY,2015,12,653,,1178,,1370,,13580,,13481,,,N,0,,0,,,N,,N,"NEW YORK CITY
(40.714268, -74.005969)",
PENNSYLVANIA,2015,3,1035,,952,,1306,,2823,,2658,,,-,0,,0,,,-,,-,"PENNSYLVANIA
(40.793734, -77.860697)",
VERMONT,2015,12,9,,36,,63,,345,,461,,,N,0,,0,,,N,,N,"VERMONT
(43.625384, -72.517637)",
INDIANA,2015,11,282,,544,,921,,5554,,5780,,,N,0,,0,,,N,,N,"INDIANA
(39.766913, -86.149956)",
ILLINOIS,2015,2,34,,1049,,1413,,321,,1539,,,N,0,,0,,,N,,N,"ILLINOIS
(40.485012, -88.997709)",
NEW YORK CITY,2015,13,,-,1170,,1370,,13580,,14670,,,N,0,,0,,,N,,N,"NEW YORK CITY
(40.714268, -74.005969)",
NORTH CAROLINA,2015,5,987,,882,,2545,,8893,,4784,,,N,0,,0,,,N,,N,"NORTH CAROLINA
(35.46622, -79.15925)",
ALABAMA,2015,6,,-,511,,734,,2731,,2850,,,N,0,,0,,,N,,N,"ALABAMA
(32.840572, -86.631857)",
MARYLAND,2015,14,,-,493,,862,,2249,,5580,,,-,0,,2,,,-,1,,"MARYLAND
(39.290583, -76.60926)",
WYOMING,2015,9,12,,34,,72,,245,,336,,,-,0,,1,,1,,,-,"WYOMING
(43.235541, -108.109827)",
NEW HAMPSHIRE,2015,8,3,,37,,74,,61,,347,,,-,0,,2,,,-,,-,"NEW HAMPSHIRE
(43.655953, -71.500357)",
IOWA,2015,15,32,,226,,259,,3159,,3441,,,N,0,,0,,,N,,N,"IOWA
(42.469401, -93.816487)",
HAWAII,2015,13,,-,116,,152,,688,,1581,,,N,0,,0,,,N,,N,"HAWAII
(21.304852, -157.857748)",
OREGON,2015,15,291,,309,,402,,4817,,4301,,,-,0,,1,,2,,,-,"OREGON
(44.56745, -120.155029)",
ILLINOIS,2015,9,51,,1158,,1338,,5358,,10395,,,N,0,,0,,,N,,N,"ILLINOIS
(40.485012, -88.997709)",
UTAH,2015,4,106,,159,,191,,603,,634,,,-,0,,2,,,-,5,,"UTAH
(39.360701, -111.587128)",
MINNESOTA,2015,8,,-,388,,438,,684,,3010,,,-,1,,6,,,-,10,,"MINNESOTA
(46.355649, -94.7942)",
UTAH,2015,2,64,,159,,191,,227,,280,,,-,0,,2,,,-,2,,"UTAH
(39.360701, -111.587128)",
CONNECTICUT,2015,3,,-,247,,396,,,-,695,,,N,0,,0,,,N,,N,"CONNECTICUT
(41.562661, -72.64984)",
MASSACHUSETTS,2015,15,,-,401,,536,,5389,,6081,,,-,0,,0,,,-,,-,"MASSACHUSETTS
(42.276874, -72.082687)",
NORTH DAKOTA,2015,1,,-,64,,86,,,-,49,,,N,0,,1,,,N,,N,"NORTH DAKOTA
(47.475319, -100.118428)",
IDAHO,2015,2,,-,102,,135,,65,,156,,,N,0,,0,,,N,,N,"IDAHO
(43.682632, -114.363727)",
WEST VIRGINIA,2015,4,23,,89,,140,,175,,296,,,N,0,,0,,,N,,N,"WEST VIRGINIA
(38.665511, -80.712638)",
CONNECTICUT,2015,4,,-,242,,396,,,-,954,,,N,0,,0,,,N,,N,"CONNECTICUT
(41.562661, -72.64984)",
KENTUCKY,2015,1,1,,331,,607,,1,,64,,,N,0,,0,,,N,,N,"KENTUCKY
(37.645973, -84.774968)",
TENNESSEE,2015,5,176,,574,,871,,2144,,2699,,,N,0,,0,,,N,,N,"TENNESSEE
(35.680941, -85.774487)",
TEXAS,2015,7,,-,2549,,2889,,15527,,16374,,,N,0,,0,,,N,,N,"TEXAS
(31.82724, -99.426768)",
OKLAHOMA,2015,3,50,,280,,337,,395,,903,,,N,0,,0,,,N,,N,"OKLAHOMA
(35.472031, -97.521068)",
FLORIDA,2015,14,,-,1637,,1986,,19797,,21415,,,N,0,,0,,,N,,N,"FLORIDA
(28.932043, -81.928958)",
WISCONSIN,2015,6,337,,437,,512,,2685,,2700,,,-,0,,1,,,-,1,,"WISCONSIN
(44.393191, -89.816366)",
DELAWARE,2015,14,93,,80,,166,,1130,,1053,,,-,0,,0,,,-,,-,"DELAWARE
(39.008834, -75.577736)",
SOUTH CAROLINA,2015,5,481,,539,,857,,2563,,2643,,,N,0,,0,,,N,,N,"SOUTH CAROLINA
(33.998822, -81.045366)",
NEW YORK CITY,2015,4,389,,1190,,1327,,4046,,4271,,,N,0,,0,,,N,,N,"NEW YORK CITY
(40.714268, -74.005969)",
NORTH CAROLINA,2015,7,1375,,899,,2545,,11892,,6855,,,N,0,,0,,,N,,N,"NORTH CAROLINA
(35.46622, -79.15925)",
NEW YORK CITY,2015,11,590,,1182,,1368,,12278,,12260,,,N,0,,0,,,N,,N,"NEW YORK CITY
(40.714268, -74.005969)",
SOUTH CAROLINA,2015,4,,-,535,,857,,1520,,2266,,,N,0,,0,,,N,,N,"SOUTH CAROLINA
(33.998822, -81.045366)",
NORTH DAKOTA,2015,6,5,,63,,86,,248,,393,,,N,0,,1,,,N,,N,"NORTH DAKOTA
(47.475319, -100.118428)",
ALABAMA,2015,4,,-,502,,734,,1581,,1935,,,N,0,,0,,,N,,N,"ALABAMA
(32.840572, -86.631857)",
